2459229.2417618800 TESS
2459229.2431507898 TESS
2459229.2445396991 TESS
2459229.2459286083 TESS
2459229.2473175181 TESS
2459229.2487064274 TESS
2459229.2500953372 TESS
2459229.2514842469 TESS
2459229.2528731562 TESS
2459229.2542620655 TESS
2459229.2556509753 TESS
2459229.2570398850 TESS
2459229.2584287943 TESS
2459229.2598177041 TESS
2459229.2612066134 TESS
2459229.2625955231 TESS
2459229.2639844324 TESS
2459229.2653733422 TESS
2459229.2667622515 TESS
2459229.2681511613 TESS
2459229.2695400706 TESS
2459229.2709289803 TESS
2459229.2723178896 TESS
2459229.2737067989 TESS
2459229.2750957087 TESS
2459229.2764846180 TESS
2459229.2778735277 TESS
2459229.2792624370 TESS
2459229.2806513468 TESS
2459229.2820402561 TESS
2459229.2834291654 TESS
2459229.2848180751 TESS
2459229.2862069844 TESS
2459229.2875958942 TESS
2459229.2889848035 TESS
2459229.2903737132 TESS
2459229.2917626225 TESS
2459229.2931515318 TESS
2459229.2945404416 TESS
2459229.2959293509 TESS
2459229.2973182607 TESS
2459229.2987071699 TESS
2459229.3000960792 TESS
2459229.3014849890 TESS
2459229.3028738983 TESS
2459229.3042628076 TESS
2459229.3056517174 TESS
2459229.3070406266 TESS
2459229.3084295359 TESS
2459229.3098184452 TESS
2459229.3112073550 TESS
2459229.3125962643 TESS
2459229.3139851736 TESS
2459229.3153740834 TESS
2459229.3167629926 TESS
2459229.3181519019 TESS
2459229.3195408117 TESS
2459229.3209297210 TESS
2459229.3223186303 TESS
2459229.3237075396 TESS
2459229.3250964493 TESS
2459229.3264853586 TESS
2459229.3278742679 TESS
2459229.3292631772 TESS
2459229.3306520870 TESS
2459229.3320409963 TESS
2459229.3334299056 TESS
2459229.3348188149 TESS
2459229.3362077246 TESS
2459229.3375966339 TESS
2459229.3389855432 TESS
2459229.3403744525 TESS
2459229.3417633618 TESS
2459229.3431522711 TESS
2459229.3445411809 TESS
2459229.3459300902 TESS
2459229.3473189995 TESS
2459229.3487079088 TESS
2459229.3500968185 TESS
2459229.3514857274 TESS
2459229.3528746371 TESS
2459229.3542635464 TESS
2459229.3556524557 TESS
2459229.3570413650 TESS
2459229.3584302743 TESS
2459229.3598191836 TESS
2459229.3612080929 TESS
2459229.3625970022 TESS
2459229.3639859119 TESS
2459229.3653748212 TESS
2459229.3667637305 TESS
2459229.3681526398 TESS
2459229.3695415491 TESS
2459229.3709304584 TESS
2459229.3723193677 TESS
2459229.3737082770 TESS
2459229.3750971863 TESS
2459229.3764860956 TESS
2459229.3778750049 TESS
2459229.3792639142 TESS
2459229.3806528235 TESS
2459229.3820417328 TESS
2459229.3834306421 TESS
2459229.3848195518 TESS
2459229.3862084607 TESS
2459229.3875973700 TESS
2459229.3889862797 TESS
2459229.3903751886 TESS
2459229.3917640978 TESS
2459229.3931530071 TESS
2459229.3945419169 TESS
2459229.3959308257 TESS
2459229.3973197350 TESS
2459229.3987086443 TESS
2459229.4000975536 TESS
2459229.4014864629 TESS
2459229.4028753722 TESS
2459229.4042642815 TESS
2459229.4056531908 TESS
2459229.4070421001 TESS
2459229.4084310094 TESS
2459229.4098199182 TESS
2459229.4112088275 TESS
2459229.4125977368 TESS
2459229.4139866461 TESS
2459229.4153755554 TESS
2459229.4167644647 TESS
2459229.4181533740 TESS
2459229.4195422828 TESS
2459229.4209311921 TESS
2459229.4223201014 TESS
2459229.4237090107 TESS
2459229.4250979200 TESS
2459229.4264868293 TESS
2459229.4278757386 TESS
2459229.4292646474 TESS
2459229.4306535567 TESS
2459229.4320424660 TESS
2459229.4334313753 TESS
2459229.4348202841 TESS
2459229.4362091934 TESS
2459229.4375981027 TESS
2459229.4389870120 TESS
2459229.4403759209 TESS
2459229.4417648301 TESS
2459229.4431537394 TESS
2459229.4445426487 TESS
2459229.4459315576 TESS
2459229.4473204669 TESS
2459229.4487093762 TESS
2459229.4500982855 TESS
2459229.4514871943 TESS
2459229.4528761036 TESS
2459229.4542650129 TESS
2459229.4556539217 TESS
2459229.4570428310 TESS
2459229.4584317398 TESS
2459229.4598206491 TESS
2459229.4612095584 TESS
2459229.4625984677 TESS
2459229.4639873765 TESS
2459229.4653762858 TESS
2459229.4667651951 TESS
2459229.4681541040 TESS
2459229.4695430133 TESS
2459229.4709319221 TESS
2459229.4723208314 TESS
2459229.4737097402 TESS
2459229.4750986495 TESS
2459229.4764875588 TESS
2459229.4778764676 TESS
2459229.4792653769 TESS
2459229.4806542858 TESS
2459229.4820431951 TESS
2459229.4834321039 TESS
2459229.4848210132 TESS
2459229.4862099225 TESS
2459229.4875988313 TESS
2459229.4889877401 TESS
2459229.4903766494 TESS
2459229.4917655587 TESS
2459229.4931544675 TESS
2459229.4945433768 TESS
2459229.4959322857 TESS
2459229.4973211945 TESS
2459229.4987101038 TESS
2459229.5000990126 TESS
2459229.5014879219 TESS
2459229.5028768308 TESS
2459229.5042657400 TESS
2459229.5056546489 TESS
2459229.5070435577 TESS
2459229.5084324670 TESS
2459229.5098213758 TESS
2459229.5112102851 TESS
2459229.5125991940 TESS
2459229.5139881033 TESS
2459229.5153770121 TESS
2459229.5167659209 TESS
2459229.5181548302 TESS
2459229.5195437390 TESS
2459229.5209326483 TESS
2459229.5223215572 TESS
2459229.5237104660 TESS
2459229.5250993753 TESS
2459229.5264882841 TESS
2459229.5278771929 TESS
2459229.5292661018 TESS
2459229.5306550111 TESS
2459229.5320439199 TESS
2459229.5334328287 TESS
2459229.5348217380 TESS
2459229.5362106469 TESS
2459229.5375995557 TESS
2459229.5389884645 TESS
2459229.5403773738 TESS
2459229.5417662826 TESS
2459229.5431551915 TESS
2459229.5445441003 TESS
2459229.5459330091 TESS
2459229.5473219184 TESS
2459229.5487108273 TESS
2459229.5500997361 TESS
2459229.5514886449 TESS
2459229.5528775537 TESS
2459229.5542664630 TESS
2459229.5556553719 TESS
2459229.5570442807 TESS
2459229.5584331895 TESS
2459229.5598220984 TESS
2459229.5612110072 TESS
2459229.5625999165 TESS
2459229.5639888253 TESS
2459229.5653777341 TESS
2459229.5667666430 TESS
2459229.5681555518 TESS
2459229.5695444606 TESS
2459229.5709333695 TESS
2459229.5723222783 TESS
2459229.5737111871 TESS
2459229.5751000959 TESS
2459229.5764890048 TESS
2459229.5778779141 TESS
2459229.5792668229 TESS
2459229.5806557313 TESS
2459229.5820446406 TESS
2459229.5834335494 TESS
2459229.5848224582 TESS
2459229.5862113670 TESS
2459229.5876002759 TESS
2459229.5889891847 TESS
2459229.5903780931 TESS
2459229.5917670024 TESS
2459229.5931559112 TESS
2459229.5945448200 TESS
2459229.5959337284 TESS
2459229.5973226377 TESS
2459229.5987115465 TESS
2459229.6001004549 TESS
2459229.6014893637 TESS
2459229.6028782725 TESS
2459229.6042671814 TESS
2459229.6056560902 TESS
2459229.6070449990 TESS
2459229.6084339079 TESS
2459229.6098228162 TESS
2459229.6112117250 TESS
2459229.6126006339 TESS
2459229.6139895427 TESS
2459229.6153784515 TESS
2459229.6167673604 TESS
2459229.6181562692 TESS
2459229.6195451776 TESS
2459229.6209340864 TESS
2459229.6223229952 TESS
2459229.6237119040 TESS
2459229.6251008129 TESS
2459229.6264897217 TESS
2459229.6278786305 TESS
2459229.6292675389 TESS
2459229.6306564477 TESS
2459229.6320453566 TESS
2459229.6334342654 TESS
2459229.6348231738 TESS
2459229.6362120826 TESS
2459229.6376009914 TESS
2459229.6389898998 TESS
2459229.6403788086 TESS
2459229.6417677174 TESS
2459229.6431566263 TESS
2459229.6445455346 TESS
2459229.6459344435 TESS
2459229.6473233523 TESS
2459229.6487122606 TESS
2459229.6501011695 TESS
2459229.6514900783 TESS
2459229.6528789867 TESS
2459229.6542678955 TESS
2459229.6556568039 TESS
2459229.6570457127 TESS
2459229.6584346211 TESS
2459229.6598235299 TESS
2459229.6612124387 TESS
2459229.6626013475 TESS
2459229.6639902559 TESS
2459229.6653791647 TESS
2459229.6667680731 TESS
2459229.6681569815 TESS
2459229.6695458903 TESS
2459229.6709347991 TESS
2459229.6723237080 TESS
2459229.6737126163 TESS
2459229.6751015247 TESS
2459229.6764904335 TESS
2459229.6778793419 TESS
2459229.6792682507 TESS
2459229.6806571591 TESS
2459229.6820460679 TESS
2459229.6834349763 TESS
2459229.6848238851 TESS
2459229.6862127935 TESS
2459229.6876017018 TESS
2459229.6889906107 TESS
2459229.6903795195 TESS
2459229.6917684278 TESS
2459229.6931573362 TESS
2459229.6945462450 TESS
2459229.6959351534 TESS
2459229.6973240618 TESS
2459229.6987129706 TESS
2459229.7001018790 TESS
2459229.7014907873 TESS
2459229.7028796962 TESS
2459229.7042686045 TESS
2459229.7056575129 TESS
2459229.7070464217 TESS
2459229.7084353301 TESS
2459229.7098242384 TESS
2459229.7112131473 TESS
2459229.7126020556 TESS
2459229.7139909640 TESS
2459229.7153798728 TESS
2459229.7167687812 TESS
2459229.7181576896 TESS
2459229.7195465979 TESS
2459229.7209355067 TESS
2459229.7223244151 TESS
2459229.7237133235 TESS
2459229.7251022318 TESS
2459229.7264911407 TESS
2459229.7278800490 TESS
2459229.7292689574 TESS
2459229.7306578658 TESS
2459229.7320467741 TESS
2459229.7334356830 TESS
2459229.7348245913 TESS
2459229.7362134997 TESS
2459229.7376024080 TESS
2459229.7389913164 TESS
2459229.7403802248 TESS
2459229.7417691331 TESS
2459229.7431580420 TESS
2459229.7445469499 TESS
2459229.7459358587 TESS
2459229.7473247671 TESS
2459229.7487136754 TESS
2459229.7501025838 TESS
2459229.7514914921 TESS
2459229.7528804005 TESS
2459229.7542693089 TESS
2459229.7556582172 TESS
2459229.7570471261 TESS
2459229.7584360340 TESS
2459229.7598249423 TESS
2459229.7612138512 TESS
2459229.7626027591 TESS
2459229.7639916674 TESS
2459229.7653805763 TESS
2459229.7667694842 TESS
2459229.7681583925 TESS
2459229.7695473013 TESS
2459229.7709362092 TESS
2459229.7723251176 TESS
2459229.7737140260 TESS
2459229.7751029343 TESS
2459229.7764918427 TESS
2459229.7778807511 TESS
2459229.7792696594 TESS
2459229.7806585678 TESS
2459229.7820474762 TESS
2459229.7834363845 TESS
2459229.7848252924 TESS
2459229.7862142008 TESS
2459229.7876031091 TESS
2459229.7889920175 TESS
2459229.7903809259 TESS
2459229.7917698342 TESS
2459229.7931587421 TESS
2459229.7945476505 TESS
2459229.7959365589 TESS
2459229.7973254672 TESS
2459229.7987143756 TESS
2459229.8001032840 TESS
2459229.8014921923 TESS
2459229.8028811002 TESS
2459229.8042700086 TESS
2459229.8056589169 TESS
2459229.8070478248 TESS
2459229.8084367332 TESS
2459229.8098256416 TESS
2459229.8112145499 TESS
2459229.8126034583 TESS
2459229.8139923662 TESS
2459229.8153812746 TESS
2459229.8167701829 TESS
2459229.8181590908 TESS
2459229.8195479992 TESS
2459229.8209369075 TESS
2459229.8223258154 TESS
2459229.8237147238 TESS
2459229.8251036322 TESS
2459229.8264925401 TESS
2459229.8278814484 TESS
2459229.8292703563 TESS
2459229.8306592647 TESS
2459229.8320481731 TESS
2459229.8334370810 TESS
2459229.8348259893 TESS
2459229.8362148977 TESS
2459229.8376038056 TESS
2459229.8389927140 TESS
2459229.8403816218 TESS
2459229.8417705302 TESS
2459229.8431594381 TESS
2459229.8445483465 TESS
2459229.8459372544 TESS
2459229.8473261627 TESS
2459229.8487150711 TESS
2459229.8501039790 TESS
2459229.8514928869 TESS
2459229.8528817953 TESS
2459229.8542707036 TESS
2459229.8556596115 TESS
2459229.8570485194 TESS
2459229.8584374278 TESS
2459229.8598263357 TESS
2459229.8612152440 TESS
2459229.8626041519 TESS
2459229.8639930598 TESS
2459229.8653819682 TESS
2459229.8667708766 TESS
2459229.8681597845 TESS
2459229.8695486924 TESS
2459229.8709376007 TESS
2459229.8723265086 TESS
2459229.8737154165 TESS
2459229.8751043249 TESS
2459229.8764932328 TESS
2459229.8778821407 TESS
2459229.8792710491 TESS
2459229.8806599570 TESS
2459229.8820488648 TESS
2459229.8834377732 TESS
2459229.8848266811 TESS
2459229.8862155890 TESS
2459229.8876044974 TESS
2459229.8889934053 TESS
2459229.8903823132 TESS
2459229.8917712211 TESS
2459229.8931601294 TESS
2459229.8945490373 TESS
2459229.8959379452 TESS
2459229.8973268536 TESS
2459229.8987157615 TESS
2459229.9001046694 TESS
2459229.9014935773 TESS
2459229.9028824857 TESS
2459229.9042713931 TESS
2459229.9056603014 TESS
2459229.9070492093 TESS
2459229.9084381172 TESS
2459229.9098270251 TESS
2459229.9112159335 TESS
2459229.9126048409 TESS
2459229.9139937493 TESS
2459229.9153826572 TESS
2459229.9167715651 TESS
2459229.9181604730 TESS
2459229.9195493809 TESS
2459229.9209382888 TESS
2459229.9223271967 TESS
2459229.9237161046 TESS
2459229.9251050130 TESS
2459229.9264939204 TESS
2459229.9278828287 TESS
2459229.9292717366 TESS
2459229.9306606441 TESS
2459229.9320495524 TESS
2459229.9334384603 TESS
2459229.9348273682 TESS
2459229.9362162761 TESS
2459229.9376051840 TESS
2459229.9389940915 TESS
2459229.9403829998 TESS
2459229.9417719077 TESS
2459229.9431608152 TESS
2459229.9445497235 TESS
2459229.9459386314 TESS
2459229.9473275389 TESS
2459229.9487164468 TESS
2459229.9501053547 TESS
2459229.9514942626 TESS
2459229.9528831705 TESS
2459229.9542720784 TESS
2459229.9556609862 TESS
2459229.9570498941 TESS
2459229.9584388020 TESS
2459229.9598277099 TESS
2459229.9612166174 TESS
2459229.9626055253 TESS
2459229.9639944332 TESS
2459229.9653833411 TESS
2459229.9667722490 TESS
2459229.9681611569 TESS
2459229.9695500643 TESS
2459229.9709389722 TESS
2459229.9723278801 TESS
2459229.9737167880 TESS
2459229.9751056954 TESS
2459229.9764946033 TESS
2459229.9778835112 TESS
2459229.9792724191 TESS
2459229.9806613270 TESS
2459229.9820502349 TESS
2459229.9834391424 TESS
2459229.9848280502 TESS
2459229.9862169581 TESS
2459229.9876058656 TESS
2459229.9889947735 TESS
2459229.9903836814 TESS
2459229.9917725888 TESS
2459229.9931614967 TESS
2459229.9945504046 TESS
2459229.9959393120 TESS
2459229.9973282199 TESS
2459229.9987171278 TESS
2459230.0001060353 TESS
2459230.0014949432 TESS
2459230.0028838511 TESS
2459230.0042727585 TESS
2459230.0056616664 TESS
2459230.0070505738 TESS
2459230.0084394817 TESS
2459230.0098283892 TESS
2459230.0112172971 TESS
2459230.0126062050 TESS
2459230.0139951124 TESS
2459230.0153840203 TESS
2459230.0167729277 TESS
2459230.0181618356 TESS
2459230.0195507430 TESS
2459230.0209396509 TESS
2459230.0223285584 TESS
2459230.0237174663 TESS
2459230.0251063737 TESS
2459230.0264952816 TESS
2459230.0278841890 TESS
2459230.0292730969 TESS
2459230.0306620044 TESS
2459230.0320509118 TESS
2459230.0334398197 TESS
2459230.0348287276 TESS
2459230.0362176350 TESS
2459230.0376065425 TESS
2459230.0389954504 TESS
2459230.0403843578 TESS
2459230.0417732652 TESS
2459230.0431621731 TESS
2459230.0445510806 TESS
2459230.0459399885 TESS
2459230.0473288959 TESS
2459230.0487178038 TESS
2459230.0501067112 TESS
2459230.0514956187 TESS
2459230.0528845266 TESS
2459230.0542734335 TESS
2459230.0556623414 TESS
2459230.0570512488 TESS
2459230.0584401563 TESS
2459230.0598290642 TESS
2459230.0612179716 TESS
2459230.0626068790 TESS
2459230.0639957869 TESS
2459230.0653846944 TESS
2459230.0667736018 TESS
2459230.0681625092 TESS
2459230.0695514171 TESS
2459230.0709403246 TESS
2459230.0723292320 TESS
2459230.0737181394 TESS
2459230.0751070473 TESS
2459230.0764959543 TESS
2459230.0778848622 TESS
2459230.0792737696 TESS
2459230.0806626771 TESS
2459230.0820515845 TESS
2459230.0834404924 TESS
2459230.0848293994 TESS
2459230.0862183073 TESS
2459230.0876072147 TESS
2459230.0889961221 TESS
2459230.0903850296 TESS
2459230.0917739370 TESS
2459230.0931628444 TESS
2459230.0945517519 TESS
2459230.0959406593 TESS
2459230.0973295667 TESS
2459230.0987184742 TESS
2459230.1001073821 TESS
2459230.1014962895 TESS
2459230.1028851965 TESS
2459230.1042741043 TESS
2459230.1056630118 TESS
2459230.1070519187 TESS
2459230.1084408266 TESS
2459230.1098297341 TESS
2459230.1112186410 TESS
2459230.1126075489 TESS
2459230.1139964564 TESS
2459230.1153853633 TESS
2459230.1167742708 TESS
2459230.1181631787 TESS
2459230.1195520856 TESS
2459230.1209409931 TESS
2459230.1223299005 TESS
2459230.1237188079 TESS
2459230.1251077154 TESS
2459230.1264966228 TESS
2459230.1278855302 TESS
2459230.1292744377 TESS
2459230.1306633451 TESS
2459230.1320522525 TESS
2459230.1334411595 TESS
2459230.1348300669 TESS
2459230.1362189744 TESS
2459230.1376078818 TESS
2459230.1389967892 TESS
2459230.1403856967 TESS
2459230.1417746036 TESS
2459230.1431635111 TESS
2459230.1445524185 TESS
2459230.1459413255 TESS
2459230.1473302329 TESS
2459230.1487191403 TESS
2459230.1501080478 TESS
2459230.1514969547 TESS
2459230.1528858622 TESS
2459230.1556636770 TESS
2459230.1570525845 TESS
2459230.1584414914 TESS
2459230.1598303989 TESS
2459230.1612193063 TESS
2459230.1626082133 TESS
2459230.1639971207 TESS
2459230.1653860281 TESS
2459230.1667749351 TESS
2459230.1681638425 TESS
2459230.1695527500 TESS
2459230.1709416569 TESS
2459230.1723305644 TESS
2459230.1737194713 TESS
2459230.1751083788 TESS
2459230.1764972862 TESS
2459230.1778861932 TESS
2459230.1792751006 TESS
2459230.1806640080 TESS
2459230.1820529150 TESS
2459230.1834418224 TESS
2459230.1848307294 TESS
2459230.1862196364 TESS
2459230.1876085438 TESS
2459230.1889974512 TESS
2459230.1903863582 TESS
2459230.1917752656 TESS
2459230.1931641726 TESS
2459230.1945530800 TESS
2459230.1959419870 TESS
2459230.1973308944 TESS
2459230.1987198014 TESS
2459230.2001087088 TESS
2459230.2014976158 TESS
2459230.2028865232 TESS
2459230.2042754302 TESS
2459230.2056643371 TESS
2459230.2070532446 TESS
2459230.2084421515 TESS
2459230.2098310590 TESS
2459230.2112199659 TESS
2459230.2126088729 TESS
2459230.2139977803 TESS
2459230.2153866873 TESS
2459230.2167755943 TESS
2459230.2181645017 TESS
2459230.2195534087 TESS
2459230.2209423156 TESS
2459230.2223312231 TESS
2459230.2237201300 TESS
2459230.2251090375 TESS
2459230.2264979444 TESS
2459230.2278868514 TESS
2459230.2292757588 TESS
2459230.2306646658 TESS
2459230.2320535728 TESS
2459230.2334424802 TESS
2459230.2348313867 TESS
2459230.2362202941 TESS
2459230.2376092011 TESS
2459230.2389981081 TESS
2459230.2403870155 TESS
2459230.2417759225 TESS
2459230.2431648294 TESS
2459230.2445537364 TESS
2459230.2459426438 TESS
2459230.2473315503 TESS
2459230.2487204578 TESS
2459230.2501093647 TESS
2459230.2514982717 TESS
2459230.2528871787 TESS
2459230.2542760861 TESS
2459230.2556649931 TESS
2459230.2570539000 TESS
2459230.2584428070 TESS
2459230.2598317140 TESS
2459230.2612206209 TESS
2459230.2626095279 TESS
2459230.2639984349 TESS
2459230.2653873418 TESS
2459230.2667762488 TESS
2459230.2681651562 TESS
2459230.2695540627 TESS
2459230.2709429702 TESS
2459230.2723318771 TESS
2459230.2737207836 TESS
2459230.2751096911 TESS
2459230.2764985980 TESS
2459230.2778875050 TESS
2459230.2792764120 TESS
2459230.2806653189 TESS
2459230.2820542259 TESS
2459230.2834431329 TESS
2459230.2848320398 TESS
2459230.2862209468 TESS
2459230.2876098533 TESS
2459230.2889987607 TESS
2459230.2903876677 TESS
2459230.2917765742 TESS
2459230.2931654812 TESS
2459230.2945543882 TESS
2459230.2959432951 TESS
2459230.2973322021 TESS
2459230.2987211091 TESS
2459230.3001100160 TESS
2459230.3014989230 TESS
2459230.3028878300 TESS
2459230.3042767369 TESS
2459230.3056656434 TESS
2459230.3070545504 TESS
2459230.3084434574 TESS
2459230.3098323643 TESS
2459230.3112212713 TESS
2459230.3126101783 TESS
2459230.3139990848 TESS
2459230.3153879917 TESS
2459230.3167768987 TESS
2459230.3181658052 TESS
2459230.3195547122 TESS
2459230.3209436191 TESS
2459230.3223325261 TESS
2459230.3237214331 TESS
2459230.3251103396 TESS
2459230.3264992465 TESS
2459230.3278881535 TESS
2459230.3292770605 TESS
2459230.3306659670 TESS
2459230.3320548739 TESS
2459230.3334437809 TESS
2459230.3348326874 TESS
2459230.3362215944 TESS
2459230.3376105013 TESS
2459230.3389994078 TESS
2459230.3403883148 TESS
2459230.3417772218 TESS
2459230.3431661283 TESS
2459230.3445550352 TESS
2459230.3459439417 TESS
2459230.3473328487 TESS
2459230.3487217552 TESS
2459230.3501106622 TESS
2459230.3514995691 TESS
2459230.3528884761 TESS
2459230.3542773826 TESS
2459230.3556662896 TESS
2459230.3570551961 TESS
2459230.3584441030 TESS
2459230.3598330095 TESS
2459230.3612219165 TESS
2459230.3626108230 TESS
2459230.3639997300 TESS
2459230.3653886365 TESS
2459230.3667775434 TESS
2459230.3681664499 TESS
2459230.3695553569 TESS
2459230.3709442634 TESS
2459230.3723331704 TESS
2459230.3737220769 TESS
2459230.3751109838 TESS
2459230.3764998903 TESS
2459230.3778887969 TESS
2459230.3792777038 TESS
2459230.3806666103 TESS
2459230.3820555173 TESS
2459230.3834444238 TESS
2459230.3848333303 TESS
2459230.3862222373 TESS
2459230.3876111438 TESS
2459230.3890000503 TESS
2459230.3903889572 TESS
2459230.3917778637 TESS
2459230.3931667702 TESS
2459230.3945556772 TESS
2459230.3959445837 TESS
2459230.3973334902 TESS
2459230.3987223972 TESS
2459230.4001113037 TESS
2459230.4015002106 TESS
2459230.4028891171 TESS
2459230.4042780236 TESS
2459230.4056669306 TESS
2459230.4070558371 TESS
2459230.4084447436 TESS
2459230.4098336501 TESS
2459230.4112225566 TESS
2459230.4126114636 TESS
2459230.4140003701 TESS
2459230.4153892766 TESS
2459230.4167781831 TESS
2459230.4181670900 TESS
2459230.4195559961 TESS
2459230.4209449030 TESS
2459230.4223338095 TESS
2459230.4237227160 TESS
2459230.4251116225 TESS
2459230.4265005295 TESS
2459230.4278894360 TESS
2459230.4292783425 TESS
2459230.4306672490 TESS
2459230.4320561555 TESS
2459230.4334450620 TESS
2459230.4348339685 TESS
2459230.4362228755 TESS
2459230.4376117815 TESS
2459230.4390006880 TESS
2459230.4403895950 TESS
2459230.4417785010 TESS
2459230.4431674080 TESS
2459230.4445563145 TESS
2459230.4459452210 TESS
2459230.4473341275 TESS
2459230.4487230340 TESS
2459230.4501119405 TESS
2459230.4515008470 TESS
2459230.4528897535 TESS
2459230.4542786600 TESS
2459230.4556675665 TESS
2459230.4570564730 TESS
2459230.4584453795 TESS
2459230.4598342860 TESS
2459230.4612231925 TESS
2459230.4626120990 TESS
2459230.4640010050 TESS
2459230.4653899116 TESS
2459230.4667788185 TESS
2459230.4681677246 TESS
2459230.4695566311 TESS
2459230.4709455376 TESS
2459230.4723344441 TESS
2459230.4737233506 TESS
2459230.4751122571 TESS
2459230.4765011636 TESS
2459230.4778900696 TESS
2459230.4792789761 TESS
2459230.4806678826 TESS
2459230.4820567891 TESS
2459230.4834456956 TESS
2459230.4848346021 TESS
2459230.4862235081 TESS
2459230.4876124146 TESS
2459230.4890013211 TESS
2459230.4903902276 TESS
2459230.4917791341 TESS
2459230.4931680406 TESS
2459230.4945569467 TESS
2459230.4959458532 TESS
2459230.4973347597 TESS
2459230.4987236657 TESS
2459230.5001125722 TESS
2459230.5015014787 TESS
2459230.5028903852 TESS
2459230.5042792913 TESS
2459230.5056681978 TESS
2459230.5070571043 TESS
2459230.5084460103 TESS
2459230.5098349168 TESS
2459230.5112238233 TESS
2459230.5126127293 TESS
2459230.5140016358 TESS
2459230.5153905423 TESS
2459230.5167794484 TESS
2459230.5181683549 TESS
2459230.5195572614 TESS
2459230.5209461674 TESS
2459230.5223350739 TESS
2459230.5237239799 TESS
2459230.5251128864 TESS
2459230.5265017925 TESS
2459230.5278906990 TESS
2459230.5292796055 TESS
2459230.5306685115 TESS
2459230.5320574180 TESS
2459230.5334463241 TESS
2459230.5348352306 TESS
2459230.5362241366 TESS
2459230.5376130431 TESS
2459230.5390019491 TESS
2459230.5403908556 TESS
2459230.5417797617 TESS
2459230.5431686682 TESS
2459230.5445575742 TESS
2459230.5459464807 TESS
2459230.5473353867 TESS
2459230.5487242932 TESS
2459230.5501131993 TESS
2459230.5515021058 TESS
2459230.5528910118 TESS
2459230.5542799179 TESS
2459230.5556688244 TESS
2459230.5570577304 TESS
2459230.5584466369 TESS
2459230.5598355429 TESS
2459230.5612244490 TESS
2459230.5626133555 TESS
2459230.5640022615 TESS
2459230.5653911675 TESS
2459230.5667800740 TESS
2459230.5681689801 TESS
2459230.5695578861 TESS
2459230.5709467926 TESS
2459230.5723356986 TESS
2459230.5737246047 TESS
2459230.5751135112 TESS
2459230.5765024172 TESS
2459230.5778913232 TESS
2459230.5792802293 TESS
2459230.5806691358 TESS
2459230.5820580418 TESS
2459230.5834469479 TESS
2459230.5848358544 TESS
2459230.5862247604 TESS
2459230.5876136664 TESS
2459230.5890025725 TESS
2459230.5903914790 TESS
2459230.5917803845 TESS
2459230.5931692910 TESS
2459230.5945581971 TESS
2459230.5959471031 TESS
2459230.5973360091 TESS
2459230.5987249156 TESS
2459230.6001138212 TESS
