2459229.1584273037 1.0001975298 0.0004235507 TESS
2459229.1598162134 0.9999497533 0.0004235245 TESS
2459229.1612051227 1.0000666380 0.0004234471 TESS
2459229.1625940325 1.0005214214 0.0004233686 TESS
2459229.1639829422 0.9999210835 0.0004232256 TESS
2459229.1653718520 1.0002597570 0.0004231734 TESS
2459229.1667607613 0.9989798069 0.0004228328 TESS
2459229.1681496711 0.9999036193 0.0004228976 TESS
2459229.1695385808 1.0006741285 0.0004230474 TESS
2459229.1709274901 1.0001600981 0.0004228805 TESS
2459229.1723163999 0.9999058843 0.0004227677 TESS
2459229.1737053096 1.0001560450 0.0004227696 TESS
2459229.1750942194 0.9996121526 0.0004226471 TESS
2459229.1764831287 1.0004891157 0.0004226570 TESS
2459229.1778720384 0.9998111129 0.0004224600 TESS
2459229.1792609482 0.9998552799 0.0004224252 TESS
2459229.1806498575 0.9992164969 0.0004222929 TESS
2459229.1820387673 1.0004199743 0.0004223906 TESS
2459229.1834276770 1.0002688169 0.0004223238 TESS
2459229.1848165868 1.0007646084 0.0004223274 TESS
2459229.1862054961 0.9999120235 0.0004219254 TESS
2459229.1875944058 0.9993247390 0.0004218758 TESS
2459229.1889833156 1.0000964403 0.0004219628 TESS
2459229.1903722249 0.9992080927 0.0004218054 TESS
2459229.1917611347 1.0004485846 0.0004220462 TESS
2459229.1931500444 0.9995146394 0.0004218013 TESS
2459229.1945389542 1.0005464554 0.0004219707 TESS
2459229.1959278635 0.9999427795 0.0004218298 TESS
2459229.1973167732 0.9996244311 0.0004217140 TESS
2459229.1987056830 0.9999333024 0.0004216038 TESS
2459229.2000945923 0.9999979734 0.0004215831 TESS
2459229.2014835021 0.9996001720 0.0004214455 TESS
2459229.2028724118 1.0004070997 0.0004215441 TESS
2459229.2042613216 0.9998193979 0.0004214195 TESS
2459229.2056502309 1.0001031160 0.0004214020 TESS
2459229.2070391406 1.0004349947 0.0004215472 TESS
2459229.2084280499 0.9995721579 0.0004212414 TESS
2459229.2098169597 1.0000878572 0.0004213645 TESS
2459229.2112058694 1.0004707575 0.0004213792 TESS
2459229.2125947787 1.0000175238 0.0004212264 TESS
2459229.2139836885 0.9996629357 0.0004212667 TESS
2459229.2153725978 1.0000624657 0.0004210989 TESS
2459229.2167615076 1.0001666546 0.0004210678 TESS
2459229.2181504173 1.0004559755 0.0004211690 TESS
2459229.2195393266 1.0006384850 0.0004212412 TESS
2459229.2209282364 0.9997205734 0.0004210953 TESS
2459229.2223171461 1.0003559589 0.0004210882 TESS
2459229.2237060554 1.0000002384 0.0004210391 TESS
2459229.2250949652 0.9997037053 0.0004210721 TESS
2459229.2264838745 0.9996860027 0.0004210693 TESS
2459229.2278727842 1.0002923012 0.0004210405 TESS
2459229.2292616935 1.0002160072 0.0004209395 TESS
2459229.2306506033 0.9994208217 0.0004208663 TESS
2459229.2320395131 0.9999773502 0.0004209364 TESS
2459229.2334284228 1.0006452799 0.0004209665 TESS
2459229.2348173321 0.9993331432 0.0004207526 TESS
2459229.2362062419 1.0007537603 0.0004209584 TESS
2459229.2375951512 0.9997010827 0.0004208532 TESS
2459229.2389840605 0.9993331432 0.0004206935 TESS
2459229.2403729702 0.9995491505 0.0004207996 TESS
2459229.2417618800 1.0008645058 0.0004208794 TESS
2459229.2431507898 1.0004284382 0.0004209364 TESS
2459229.2445396991 1.0002877712 0.0004208114 TESS
2459229.2459286083 0.9999535680 0.0004207091 TESS
2459229.2473175181 1.0006214380 0.0004208376 TESS
2459229.2487064274 0.9998360872 0.0004206930 TESS
2459229.2500953372 0.9998108149 0.0004206215 TESS
2459229.2514842469 0.9996029735 0.0004206647 TESS
2459229.2528731562 1.0004400015 0.0004208632 TESS
2459229.2542620655 1.0008006096 0.0004207715 TESS
2459229.2556509753 1.0002164841 0.0004206270 TESS
2459229.2570398850 1.0002255440 0.0004205588 TESS
2459229.2584287943 0.9996156693 0.0004205421 TESS
2459229.2598177041 1.0005054474 0.0004208261 TESS
2459229.2612066134 0.9999465346 0.0004206450 TESS
2459229.2625955231 1.0001155138 0.0004206218 TESS
2459229.2639844324 0.9997631311 0.0004206081 TESS
2459229.2653733422 1.0000174046 0.0004205935 TESS
2459229.2667622515 0.9998666048 0.0004205114 TESS
2459229.2681511613 1.0004779100 0.0004206684 TESS
2459229.2695400706 1.0002523661 0.0004206072 TESS
2459229.2709289803 0.9999234676 0.0004205433 TESS
2459229.2723178896 1.0005341768 0.0004207294 TESS
2459229.2737067989 1.0002408028 0.0004205280 TESS
2459229.2750957087 1.0003803968 0.0004206505 TESS
2459229.2764846180 1.0001655817 0.0004205744 TESS
2459229.2778735277 1.0003739595 0.0004208313 TESS
2459229.2792624370 1.0005248785 0.0004206832 TESS
2459229.2806513468 1.0004817247 0.0004206681 TESS
2459229.2820402561 1.0006607771 0.0004207314 TESS
2459229.2834291654 1.0003261566 0.0004206178 TESS
2459229.2848180751 0.9998695850 0.0004205635 TESS
2459229.2862069844 0.9995497465 0.0004204622 TESS
2459229.2875958942 0.9992961884 0.0004204027 TESS
2459229.2889848035 1.0004596710 0.0004206890 TESS
2459229.2903737132 1.0000045300 0.0004206082 TESS
2459229.2917626225 0.9995460510 0.0004205865 TESS
2459229.2931515318 0.9997113347 0.0004206208 TESS
2459229.2945404416 0.9995682836 0.0004205432 TESS
2459229.2959293509 1.0005974770 0.0004207068 TESS
2459229.2973182607 1.0002118349 0.0004206373 TESS
2459229.2987071699 0.9994838834 0.0004204570 TESS
2459229.3000960792 1.0000702143 0.0004205816 TESS
2459229.3014849890 0.9994372725 0.0004205817 TESS
2459229.3028738983 0.9995653629 0.0004205150 TESS
2459229.3042628076 0.9998618364 0.0004206352 TESS
2459229.3056517174 1.0002045631 0.0004206105 TESS
2459229.3070406266 0.9999003410 0.0004205289 TESS
2459229.3084295359 0.9998606443 0.0004205759 TESS
2459229.3098184452 1.0002825260 0.0004206396 TESS
2459229.3112073550 1.0001299381 0.0004205440 TESS
2459229.3125962643 0.9998745918 0.0004205471 TESS
2459229.3139851736 0.9998406768 0.0004205141 TESS
2459229.3153740834 0.9998237491 0.0004205466 TESS
2459229.3167629926 0.9999158382 0.0004205560 TESS
2459229.3181519019 1.0000885725 0.0004205410 TESS
2459229.3195408117 1.0002260208 0.0004206080 TESS
2459229.3209297210 1.0001393557 0.0004206703 TESS
2459229.3223186303 1.0002830029 0.0004206831 TESS
2459229.3237075396 1.0002344847 0.0004206218 TESS
2459229.3250964493 1.0000661612 0.0004206170 TESS
2459229.3264853586 1.0000227690 0.0004206251 TESS
2459229.3278742679 1.0000290871 0.0004206883 TESS
2459229.3292631772 1.0002293587 0.0004206123 TESS
2459229.3306520870 1.0001258850 0.0004206559 TESS
2459229.3320409963 1.0002027750 0.0004206637 TESS
2459229.3334299056 0.9995906949 0.0004205274 TESS
2459229.3348188149 0.9997869134 0.0004206030 TESS
2459229.3362077246 1.0002774000 0.0004205358 TESS
2459229.3375966339 1.0002205372 0.0004206395 TESS
2459229.3389855432 1.0002411604 0.0004206855 TESS
2459229.3403744525 1.0005347729 0.0004206551 TESS
2459229.3417633618 0.9997813702 0.0004205959 TESS
2459229.3431522711 0.9996043444 0.0004205717 TESS
2459229.3445411809 1.0002173185 0.0004207064 TESS
2459229.3459300902 1.0004223585 0.0004207850 TESS
2459229.3473189995 0.9995979071 0.0004204938 TESS
2459229.3487079088 1.0002124310 0.0004205994 TESS
2459229.3500968185 1.0010654926 0.0004206627 TESS
2459229.3514857274 0.9996833205 0.0004205877 TESS
2459229.3528746371 0.9995924830 0.0004205738 TESS
2459229.3542635464 0.9998726249 0.0004206390 TESS
2459229.3556524557 1.0003994703 0.0004206662 TESS
2459229.3570413650 1.0004831553 0.0004208353 TESS
2459229.3584302743 1.0004122257 0.0004206579 TESS
2459229.3598191836 1.0002245903 0.0004206618 TESS
2459229.3612080929 0.9993212223 0.0004205579 TESS
2459229.3625970022 0.9999709129 0.0004206321 TESS
2459229.3639859119 0.9999350309 0.0004206617 TESS
2459229.3653748212 0.9996133447 0.0004204951 TESS
2459229.3667637305 1.0000741482 0.0004205647 TESS
2459229.3681526398 0.9999850988 0.0004205293 TESS
2459229.3695415491 1.0004049540 0.0004206714 TESS
2459229.3709304584 1.0003196001 0.0004207383 TESS
2459229.3723193677 0.9991576076 0.0004205527 TESS
2459229.3737082770 0.9995123148 0.0004205343 TESS
2459229.3750971863 1.0006091595 0.0004207017 TESS
2459229.3764860956 1.0008167028 0.0004207250 TESS
2459229.3778750049 0.9995201826 0.0004207762 TESS
2459229.3792639142 1.0001811981 0.0004206094 TESS
2459229.3806528235 0.9993995428 0.0004205453 TESS
2459229.3820417328 1.0009245872 0.0004208048 TESS
2459229.3834306421 1.0000848770 0.0004206304 TESS
2459229.3848195518 1.0006994009 0.0004206882 TESS
2459229.3862084607 1.0001963377 0.0004206644 TESS
2459229.3875973700 0.9999890924 0.0004207421 TESS
2459229.3889862797 1.0000770092 0.0004206554 TESS
2459229.3903751886 0.9994428754 0.0004205234 TESS
2459229.3917640978 1.0001225471 0.0004206659 TESS
2459229.3931530071 1.0002013445 0.0004206445 TESS
2459229.3945419169 0.9998557568 0.0004205802 TESS
2459229.3959308257 1.0000221729 0.0004206627 TESS
2459229.3973197350 0.9988383055 0.0004203564 TESS
2459229.3987086443 0.9998185039 0.0004205369 TESS
2459229.4000975536 0.9998959303 0.0004206563 TESS
2459229.4014864629 1.0006870031 0.0004206972 TESS
2459229.4028753722 1.0004515648 0.0004206522 TESS
2459229.4042642815 0.9999325275 0.0004207025 TESS
2459229.4056531908 1.0002522469 0.0004206683 TESS
2459229.4070421001 1.0005487204 0.0004206918 TESS
2459229.4084310094 0.9999083281 0.0004206670 TESS
2459229.4098199182 1.0000194311 0.0004207325 TESS
2459229.4112088275 1.0000613928 0.0004206380 TESS
2459229.4125977368 0.9998929501 0.0004206218 TESS
2459229.4139866461 1.0008324385 0.0004206720 TESS
2459229.4153755554 0.9997881651 0.0004206388 TESS
2459229.4167644647 0.9999709129 0.0004206537 TESS
2459229.4181533740 1.0004515648 0.0004206634 TESS
2459229.4195422828 0.9998270869 0.0004206744 TESS
2459229.4209311921 0.9995166659 0.0004204848 TESS
2459229.4223201014 0.9997988343 0.0004205486 TESS
2459229.4237090107 1.0001863241 0.0004207404 TESS
2459229.4250979200 1.0000793934 0.0004206566 TESS
2459229.4264868293 1.0002818108 0.0004206895 TESS
2459229.4278757386 1.0003473759 0.0004205985 TESS
2459229.4292646474 0.9999877810 0.0004206679 TESS
2459229.4306535567 1.0001342297 0.0004206056 TESS
2459229.4320424660 0.9998086691 0.0004206591 TESS
2459229.4334313753 0.9994545579 0.0004204372 TESS
2459229.4348202841 1.0000211000 0.0004206231 TESS
2459229.4362091934 0.9998276830 0.0004204931 TESS
2459229.4375981027 0.9995098710 0.0004205204 TESS
2459229.4389870120 0.9989566803 0.0004205172 TESS
2459229.4403759209 0.9993260503 0.0004205179 TESS
2459229.4417648301 0.9999598265 0.0004205246 TESS
2459229.4431537394 1.0003840923 0.0004206185 TESS
2459229.4445426487 1.0000522137 0.0004206189 TESS
2459229.4459315576 1.0000948906 0.0004206652 TESS
2459229.4473204669 1.0004017353 0.0004206682 TESS
2459229.4487093762 1.0000841618 0.0004205474 TESS
2459229.4500982855 1.0001505613 0.0004205182 TESS
2459229.4514871943 1.0003068447 0.0004206293 TESS
2459229.4528761036 1.0005555153 0.0004206766 TESS
2459229.4542650129 0.9994193316 0.0004205065 TESS
2459229.4556539217 0.9994876981 0.0004204739 TESS
2459229.4570428310 0.9994388819 0.0004205795 TESS
2459229.4584317398 1.0002686977 0.0004206232 TESS
2459229.4598206491 1.0008296967 0.0004206349 TESS
2459229.4612095584 1.0001238585 0.0004205636 TESS
2459229.4625984677 0.9992040396 0.0004204741 TESS
2459229.4639873765 0.9998534918 0.0004205818 TESS
2459229.4653762858 0.9997347593 0.0004205507 TESS
2459229.4667651951 1.0001578331 0.0004206258 TESS
2459229.4681541040 0.9993832707 0.0004205739 TESS
2459229.4695430133 0.9993811250 0.0004204761 TESS
2459229.4709319221 1.0003811121 0.0004206211 TESS
2459229.4723208314 0.9996208549 0.0004205936 TESS
2459229.4737097402 0.9997350574 0.0004205330 TESS
2459229.4750986495 1.0001605749 0.0004205920 TESS
2459229.4764875588 1.0002700090 0.0004206369 TESS
2459229.4778764676 0.9998730421 0.0004205301 TESS
2459229.4792653769 0.9998730421 0.0004205762 TESS
2459229.4806542858 0.9997045994 0.0004205607 TESS
2459229.4820431951 1.0006247759 0.0004206709 TESS
2459229.4834321039 1.0001542568 0.0004205444 TESS
2459229.4848210132 0.9994519353 0.0004205435 TESS
2459229.4862099225 0.9997910857 0.0004205305 TESS
2459229.4875988313 0.9994207025 0.0004204978 TESS
2459229.4889877401 0.9996570349 0.0004205780 TESS
2459229.4903766494 0.9996064901 0.0004204764 TESS
2459229.4917655587 0.9999381900 0.0004204731 TESS
2459229.4931544675 0.9999457598 0.0004206197 TESS
2459229.4945433768 0.9996505976 0.0004206469 TESS
2459229.4959322857 0.9997144341 0.0004206005 TESS
2459229.4973211945 0.9993708730 0.0004205860 TESS
2459229.4987101038 1.0006439686 0.0004207130 TESS
2459229.5000990126 1.0002254248 0.0004205918 TESS
2459229.5014879219 1.0000824928 0.0004205777 TESS
2459229.5028768308 0.9998565316 0.0004205983 TESS
2459229.5042657400 0.9996986389 0.0004205318 TESS
2459229.5056546489 1.0003963709 0.0004207035 TESS
2459229.5070435577 1.0005657673 0.0004206916 TESS
2459229.5084324670 0.9994547367 0.0004205331 TESS
2459229.5098213758 1.0004519224 0.0004206538 TESS
2459229.5112102851 0.9998311996 0.0004206050 TESS
2459229.5125991940 1.0001678467 0.0004206024 TESS
2459229.5139881033 1.0007672310 0.0004206487 TESS
2459229.5153770121 1.0002297163 0.0004205859 TESS
2459229.5167659209 0.9997988939 0.0004206487 TESS
2459229.5181548302 1.0004220009 0.0004205988 TESS
2459229.5195437390 1.0000175238 0.0004205576 TESS
2459229.5209326483 1.0004264116 0.0004206033 TESS
2459229.5223215572 0.9997755885 0.0004205491 TESS
2459229.5237104660 1.0001486540 0.0004204859 TESS
2459229.5250993753 1.0006114244 0.0004207010 TESS
2459229.5264882841 1.0000600815 0.0004207492 TESS
2459229.5278771929 0.9997878075 0.0004205673 TESS
2459229.5292661018 1.0001631975 0.0004204322 TESS
2459229.5306550111 1.0006395578 0.0004207339 TESS
2459229.5320439199 1.0002789497 0.0004205528 TESS
2459229.5334328287 1.0003596544 0.0004206509 TESS
2459229.5348217380 1.0000227690 0.0004204763 TESS
2459229.5362106469 0.9999483228 0.0004206176 TESS
2459229.5375995557 0.9998595715 0.0004205994 TESS
2459229.5389884645 1.0004113913 0.0004206489 TESS
2459229.5403773738 1.0009447336 0.0004206670 TESS
2459229.5417662826 1.0004435778 0.0004206827 TESS
2459229.5431551915 0.9999566078 0.0004205259 TESS
2459229.5445441003 1.0004744530 0.0004206772 TESS
2459229.5459330091 0.9992569685 0.0004203604 TESS
2459229.5473219184 1.0000438690 0.0004206295 TESS
2459229.5487108273 1.0003776550 0.0004206805 TESS
2459229.5500997361 1.0002549887 0.0004206740 TESS
2459229.5514886449 1.0008633137 0.0004207196 TESS
2459229.5528775537 0.9999027848 0.0004205984 TESS
2459229.5542664630 0.9997746944 0.0004205781 TESS
2459229.5556553719 0.9997540712 0.0004205301 TESS
2459229.5570442807 1.0004981756 0.0004205935 TESS
2459229.5584331895 1.0000522137 0.0004206088 TESS
2459229.5598220984 1.0000506639 0.0004205337 TESS
2459229.5612110072 0.9999891520 0.0004205731 TESS
2459229.5625999165 0.9994134903 0.0004204321 TESS
2459229.5639888253 1.0004947186 0.0004207016 TESS
2459229.5653777341 1.0001782179 0.0004206037 TESS
2459229.5667666430 1.0002580881 0.0004205906 TESS
2459229.5681555518 1.0005637407 0.0004206966 TESS
2459229.5695444606 1.0001422167 0.0004206760 TESS
2459229.5709333695 0.9995528460 0.0004204487 TESS
2459229.5723222783 0.9999766946 0.0004204906 TESS
2459229.5737111871 1.0005940199 0.0004206644 TESS
2459229.5751000959 1.0001865625 0.0004206565 TESS
2459229.5764890048 0.9996972680 0.0004205125 TESS
2459229.5778779141 0.9995411634 0.0004204257 TESS
2459229.5792668229 1.0001790524 0.0004205600 TESS
2459229.5806557313 1.0005236864 0.0004206243 TESS
2459229.5820446406 0.9995954037 0.0004205481 TESS
2459229.5834335494 1.0005244017 0.0004206488 TESS
2459229.5848224582 0.9996836185 0.0004204832 TESS
2459229.5862113670 1.0004088879 0.0004205850 TESS
2459229.5876002759 1.0002233982 0.0004205367 TESS
2459229.5889891847 0.9999509454 0.0004205541 TESS
2459229.5903780931 1.0005036592 0.0004206518 TESS
2459229.5917670024 0.9993163943 0.0004203837 TESS
2459229.5931559112 0.9999569654 0.0004205681 TESS
2459229.5945448200 1.0000616312 0.0004206513 TESS
2459229.5959337284 0.9998213649 0.0004205310 TESS
2459229.5973226377 0.9997936487 0.0004205726 TESS
2459229.5987115465 1.0001631975 0.0004205614 TESS
2459229.6001004549 0.9999805689 0.0004205453 TESS
2459229.6014893637 0.9990254641 0.0004204817 TESS
2459229.6028782725 1.0000944138 0.0004205605 TESS
2459229.6042671814 0.9996635318 0.0004204823 TESS
2459229.6056560902 1.0000807047 0.0004206780 TESS
2459229.6070449990 1.0001116991 0.0004205539 TESS
2459229.6084339079 0.9995299578 0.0004204958 TESS
2459229.6098228162 1.0000603199 0.0004205983 TESS
2459229.6112117250 0.9997375607 0.0004204992 TESS
2459229.6126006339 1.0001180172 0.0004205491 TESS
2459229.6139895427 0.9993610382 0.0004205017 TESS
2459229.6153784515 1.0005133152 0.0004206675 TESS
2459229.6167673604 1.0001474619 0.0004206156 TESS
2459229.6181562692 1.0004124641 0.0004206469 TESS
2459229.6195451776 1.0002807379 0.0004205889 TESS
2459229.6209340864 0.9994300604 0.0004204978 TESS
2459229.6223229952 1.0002678633 0.0004205587 TESS
2459229.6237119040 0.9999172091 0.0004205921 TESS
2459229.6251008129 0.9999120235 0.0004206298 TESS
2459229.6264897217 0.9998329282 0.0004205478 TESS
2459229.6278786305 0.9994804859 0.0004204703 TESS
2459229.6292675389 1.0004166365 0.0004207414 TESS
2459229.6306564477 0.9996452332 0.0004205644 TESS
2459229.6320453566 0.9994695783 0.0004204528 TESS
2459229.6334342654 0.9999268651 0.0004204976 TESS
2459229.6348231738 0.9997438788 0.0004204953 TESS
2459229.6362120826 1.0016716719 0.0004208884 TESS
2459229.6376009914 1.0011029243 0.0004206849 TESS
2459229.6389898998 1.0001958609 0.0004205287 TESS
2459229.6403788086 1.0000023842 0.0004204632 TESS
2459229.6417677174 0.9994191527 0.0004205061 TESS
2459229.6431566263 1.0001937151 0.0004205426 TESS
2459229.6445455346 1.0008612871 0.0004206843 TESS
2459229.6459344435 0.9998631477 0.0004205102 TESS
2459229.6473233523 1.0005452633 0.0004206063 TESS
2459229.6487122606 1.0000633001 0.0004206024 TESS
2459229.6501011695 1.0009828806 0.0004207614 TESS
2459229.6514900783 0.9993197918 0.0004205021 TESS
2459229.6528789867 1.0000847578 0.0004205449 TESS
2459229.6542678955 0.9994041324 0.0004204676 TESS
2459229.6556568039 1.0001873970 0.0004206696 TESS
2459229.6570457127 1.0002501011 0.0004206837 TESS
2459229.6584346211 1.0000251532 0.0004205519 TESS
2459229.6598235299 1.0002305508 0.0004206240 TESS
2459229.6612124387 1.0002447367 0.0004205363 TESS
2459229.6626013475 0.9989773631 0.0004203041 TESS
2459229.6639902559 1.0009179115 0.0004207480 TESS
2459229.6653791647 0.9995872974 0.0004204676 TESS
2459229.6667680731 1.0005013943 0.0004207086 TESS
2459229.6681569815 0.9991663694 0.0004204371 TESS
2459229.6695458903 1.0005688667 0.0004207040 TESS
2459229.6709347991 0.9994159341 0.0004204735 TESS
2459229.6723237080 1.0004491806 0.0004205694 TESS
2459229.6737126163 0.9998577237 0.0004205579 TESS
2459229.6751015247 0.9996664524 0.0004205130 TESS
2459229.6764904335 1.0000420809 0.0004205896 TESS
2459229.6778793419 0.9998077154 0.0004205629 TESS
2459229.6792682507 0.9997320175 0.0004205704 TESS
2459229.6806571591 0.9997697473 0.0004205008 TESS
2459229.6820460679 1.0004001856 0.0004207187 TESS
2459229.6834349763 0.9993483424 0.0004204428 TESS
2459229.6848238851 0.9996595383 0.0004204622 TESS
2459229.6862127935 1.0004872084 0.0004205733 TESS
2459229.6876017018 0.9994746447 0.0004205116 TESS
2459229.6889906107 1.0001358986 0.0004206793 TESS
2459229.6903795195 0.9999982715 0.0004205831 TESS
2459229.6917684278 1.0000171661 0.0004205483 TESS
2459229.6931573362 0.9998523593 0.0004205289 TESS
2459229.6945462450 1.0007308722 0.0004207123 TESS
2459229.6959351534 0.9997444153 0.0004205518 TESS
2459229.6973240618 0.9999633431 0.0004205774 TESS
2459229.6987129706 1.0004832745 0.0004206724 TESS
2459229.7001018790 0.9999266863 0.0004206567 TESS
2459229.7014907873 0.9997748137 0.0004204569 TESS
2459229.7028796962 1.0009388924 0.0004206391 TESS
2459229.7042686045 1.0004820824 0.0004205902 TESS
2459229.7056575129 1.0001603365 0.0004206491 TESS
2459229.7070464217 0.9997179508 0.0004205176 TESS
2459229.7084353301 0.9998766184 0.0004206327 TESS
2459229.7098242384 0.9994804263 0.0004204761 TESS
2459229.7112131473 0.9999046922 0.0004204745 TESS
2459229.7126020556 0.9997355342 0.0004205049 TESS
2459229.7139909640 0.9998146892 0.0004205476 TESS
2459229.7153798728 1.0000849962 0.0004205300 TESS
2459229.7167687812 0.9997497797 0.0004204230 TESS
2459229.7181576896 0.9997076988 0.0004204754 TESS
2459229.7195465979 0.9999746680 0.0004204736 TESS
2459229.7209355067 1.0001710653 0.0004205517 TESS
2459229.7223244151 1.0001902580 0.0004205085 TESS
2459229.7237133235 1.0000464916 0.0004205831 TESS
2459229.7251022318 0.9994549751 0.0004205464 TESS
2459229.7264911407 1.0001587868 0.0004205574 TESS
2459229.7278800490 0.9997239113 0.0004205040 TESS
2459229.7292689574 1.0001785755 0.0004206722 TESS
2459229.7306578658 1.0000020266 0.0004205921 TESS
2459229.7320467741 1.0003235340 0.0004206918 TESS
2459229.7334356830 0.9999504685 0.0004205808 TESS
2459229.7348245913 0.9994567037 0.0004204707 TESS
2459229.7362134997 0.9998217225 0.0004205439 TESS
2459229.7376024080 0.9999572635 0.0004205035 TESS
2459229.7389913164 1.0007649660 0.0004207515 TESS
2459229.7403802248 1.0005427599 0.0004205294 TESS
2459229.7417691331 1.0002776384 0.0004205889 TESS
2459229.7431580420 0.9995534420 0.0004205274 TESS
2459229.7445469499 1.0004457235 0.0004205912 TESS
2459229.7459358587 0.9999741316 0.0004206469 TESS
2459229.7473247671 0.9998713732 0.0004205005 TESS
2459229.7487136754 0.9996970892 0.0004203849 TESS
2459229.7501025838 0.9997963905 0.0004204968 TESS
2459229.7514914921 0.9995309114 0.0004205691 TESS
2459229.7528804005 0.9999254942 0.0004206013 TESS
2459229.7542693089 1.0001430511 0.0004205481 TESS
2459229.7556582172 1.0006035566 0.0004206414 TESS
2459229.7570471261 0.9998784065 0.0004206603 TESS
2459229.7584360340 1.0000715256 0.0004205713 TESS
2459229.7598249423 0.9998708963 0.0004205100 TESS
2459229.7612138512 0.9997975230 0.0004204946 TESS
2459229.7626027591 1.0004198551 0.0004207107 TESS
2459229.7639916674 1.0000989437 0.0004207035 TESS
2459229.7653805763 0.9992805719 0.0004204651 TESS
2459229.7667694842 0.9995337725 0.0004204643 TESS
2459229.7681583925 1.0003128052 0.0004206389 TESS
2459229.7695473013 0.9999445081 0.0004205172 TESS
2459229.7709362092 1.0006068945 0.0004206579 TESS
2459229.7723251176 1.0001009703 0.0004205650 TESS
2459229.7737140260 0.9993752837 0.0004204522 TESS
2459229.7751029343 1.0005075932 0.0004206783 TESS
2459229.7764918427 1.0000648499 0.0004205192 TESS
2459229.7778807511 1.0000774860 0.0004205704 TESS
2459229.7792696594 1.0004088879 0.0004206122 TESS
2459229.7806585678 1.0001281500 0.0004206854 TESS
2459229.7820474762 1.0004053116 0.0004205825 TESS
2459229.7834363845 0.9999905229 0.0004204997 TESS
2459229.7848252924 0.9998196959 0.0004205396 TESS
2459229.7862142008 1.0000962019 0.0004205801 TESS
2459229.7876031091 0.9998468161 0.0004205544 TESS
2459229.7889920175 0.9996857643 0.0004204746 TESS
2459229.7903809259 1.0000474453 0.0004205461 TESS
2459229.7917698342 0.9995296597 0.0004204570 TESS
2459229.7931587421 0.9991335273 0.0004204114 TESS
2459229.7945476505 1.0003334284 0.0004206624 TESS
2459229.7959365589 0.9998143911 0.0004205102 TESS
2459229.7973254672 0.9997276068 0.0004206322 TESS
2459229.7987143756 0.9998347163 0.0004205868 TESS
2459229.8001032840 0.9999946356 0.0004204800 TESS
2459229.8014921923 0.9997390509 0.0004206213 TESS
2459229.8028811002 1.0000294447 0.0004205448 TESS
2459229.8042700086 1.0000472069 0.0004205114 TESS
2459229.8056589169 1.0006049871 0.0004207399 TESS
2459229.8070478248 1.0004484653 0.0004206482 TESS
2459229.8084367332 0.9998401403 0.0004205451 TESS
2459229.8098256416 1.0000824928 0.0004205332 TESS
2459229.8112145499 1.0004714727 0.0004206338 TESS
2459229.8126034583 0.9999506474 0.0004204462 TESS
2459229.8139923662 0.9994289875 0.0004204757 TESS
2459229.8153812746 1.0001022816 0.0004205642 TESS
2459229.8167701829 0.9997125268 0.0004205343 TESS
2459229.8181590908 1.0004678965 0.0004205507 TESS
2459229.8195479992 1.0003892183 0.0004206022 TESS
2459229.8209369075 0.9997802973 0.0004204618 TESS
2459229.8223258154 1.0003585815 0.0004206439 TESS
2459229.8237147238 1.0001732111 0.0004206016 TESS
